sample_id	raw_file_name	quant_type	source_column	bait_name	condition	is_control	replicate_group	keep	notes
q18836	q18836.raw	Intensity	Intensity q18836					Y	
q18837	q18837.raw	Intensity	Intensity q18837					Y	
q18838	q18838.raw	Intensity	Intensity q18838					Y	
q18841	q18841.raw	Intensity	Intensity q18841					Y	
q18842	q18842.raw	Intensity	Intensity q18842					Y	
q18843	q18843.raw	Intensity	Intensity q18843					Y	
q18845	q18845.raw	Intensity	Intensity q18845					Y	
q18846	q18846.raw	Intensity	Intensity q18846					Y	
q18847	q18847.raw	Intensity	Intensity q18847					Y	
q18848	q18848.raw	Intensity	Intensity q18848					Y	
q18851	q18851.raw	Intensity	Intensity q18851					Y	
q18853	q18853.raw	Intensity	Intensity q18853					Y	
q18854	q18854.raw	Intensity	Intensity q18854					Y	
q19000	q19000.raw	Intensity	Intensity q19000					Y	
q19003	q19003.raw	Intensity	Intensity q19003					Y	
q3696	q3696.raw	Intensity	Intensity q3696					Y	
q3697	q3697.raw	Intensity	Intensity q3697					Y	
q7408	q7408.raw	Intensity	Intensity q7408					Y	
q7409	q7409.raw	Intensity	Intensity q7409					Y	
q7410	q7410.raw	Intensity	Intensity q7410					Y	
q7411	q7411.raw	Intensity	Intensity q7411					Y	
q7413	q7413.raw	Intensity	Intensity q7413					Y	
q7414	q7414.raw	Intensity	Intensity q7414					Y	
q7551	q7551.raw	Intensity	Intensity q7551					Y	
q7552	q7552.raw	Intensity	Intensity q7552					Y	
q7554	q7554.raw	Intensity	Intensity q7554					Y	
q7555	q7555.raw	Intensity	Intensity q7555					Y	
q7557	q7557.raw	Intensity	Intensity q7557					Y	
q7558	q7558.raw	Intensity	Intensity q7558					Y	
q7559	q7559.raw	Intensity	Intensity q7559					Y	
q7561	q7561.raw	Intensity	Intensity q7561					Y	
q7568	q7568.raw	Intensity	Intensity q7568					Y	
q7569	q7569.raw	Intensity	Intensity q7569					Y	
q7570	q7570.raw	Intensity	Intensity q7570					Y	
q7571	q7571.raw	Intensity	Intensity q7571					Y	
q7572	q7572.raw	Intensity	Intensity q7572					Y	
q7573	q7573.raw	Intensity	Intensity q7573					Y	
q7574	q7574.raw	Intensity	Intensity q7574					Y	
q7576	q7576.raw	Intensity	Intensity q7576					Y	
q7636	q7636.raw	Intensity	Intensity q7636					Y	
q7637	q7637.raw	Intensity	Intensity q7637					Y	
q7638	q7638.raw	Intensity	Intensity q7638					Y	
q7641	q7641.raw	Intensity	Intensity q7641					Y	
q7646	q7646.raw	Intensity	Intensity q7646					Y	
q7647	q7647.raw	Intensity	Intensity q7647					Y	
q7648	q7648.raw	Intensity	Intensity q7648					Y	
q7649	q7649.raw	Intensity	Intensity q7649					Y	
q7650	q7650.raw	Intensity	Intensity q7650					Y	
q7651	q7651.raw	Intensity	Intensity q7651					Y	
q7652	q7652.raw	Intensity	Intensity q7652					Y	
q7653	q7653.raw	Intensity	Intensity q7653					Y	
q7654	q7654.raw	Intensity	Intensity q7654					Y	
q7655	q7655.raw	Intensity	Intensity q7655					Y	
q7656	q7656.raw	Intensity	Intensity q7656					Y	
q7659	q7659.raw	Intensity	Intensity q7659					Y	
q7660	q7660.raw	Intensity	Intensity q7660					Y	
q7661	q7661.raw	Intensity	Intensity q7661					Y	
q7662	q7662.raw	Intensity	Intensity q7662					Y	
q7663	q7663.raw	Intensity	Intensity q7663					Y	
q7664	q7664.raw	Intensity	Intensity q7664					Y	
q7665	q7665.raw	Intensity	Intensity q7665					Y	
q7666	q7666.raw	Intensity	Intensity q7666					Y	
q7667	q7667.raw	Intensity	Intensity q7667					Y	
q7670	q7670.raw	Intensity	Intensity q7670					Y	
q7671	q7671.raw	Intensity	Intensity q7671					Y	
q7672	q7672.raw	Intensity	Intensity q7672					Y	
q7673	q7673.raw	Intensity	Intensity q7673					Y	
q7674	q7674.raw	Intensity	Intensity q7674					Y	
q7675	q7675.raw	Intensity	Intensity q7675					Y	
q7676	q7676.raw	Intensity	Intensity q7676					Y	
q7677	q7677.raw	Intensity	Intensity q7677					Y	
q7678	q7678.raw	Intensity	Intensity q7678					Y	
q7757	q7757.raw	Intensity	Intensity q7757					Y	
q7758	q7758.raw	Intensity	Intensity q7758					Y	
q7759	q7759.raw	Intensity	Intensity q7759					Y	
q7760	q7760.raw	Intensity	Intensity q7760					Y	
q7761	q7761.raw	Intensity	Intensity q7761					Y	
q7762	q7762.raw	Intensity	Intensity q7762					Y	
q7763	q7763.raw	Intensity	Intensity q7763					Y	
q7765	q7765.raw	Intensity	Intensity q7765					Y	
q7766	q7766.raw	Intensity	Intensity q7766					Y	
q7769	q7769.raw	Intensity	Intensity q7769					Y	
q7772	q7772.raw	Intensity	Intensity q7772					Y	
q7774	q7774.raw	Intensity	Intensity q7774					Y	
q7776	q7776.raw	Intensity	Intensity q7776					Y	
q7777	q7777.raw	Intensity	Intensity q7777					Y	
q7778	q7778.raw	Intensity	Intensity q7778					Y	
q7779	q7779.raw	Intensity	Intensity q7779					Y	
q7780	q7780.raw	Intensity	Intensity q7780					Y	
q7786	q7786.raw	Intensity	Intensity q7786					Y	
q7787	q7787.raw	Intensity	Intensity q7787					Y	
q7788	q7788.raw	Intensity	Intensity q7788					Y	
q7790	q7790.raw	Intensity	Intensity q7790					Y	
q7791	q7791.raw	Intensity	Intensity q7791					Y	
q7794	q7794.raw	Intensity	Intensity q7794					Y	
q7795	q7795.raw	Intensity	Intensity q7795					Y	
q7796	q7796.raw	Intensity	Intensity q7796					Y	
q7797	q7797.raw	Intensity	Intensity q7797					Y	
q7799	q7799.raw	Intensity	Intensity q7799					Y	
q7800	q7800.raw	Intensity	Intensity q7800					Y	
q7801	q7801.raw	Intensity	Intensity q7801					Y	
q7803	q7803.raw	Intensity	Intensity q7803					Y	
q8025	q8025.raw	Intensity	Intensity q8025					Y	
q8026	q8026.raw	Intensity	Intensity q8026					Y	
q8027	q8027.raw	Intensity	Intensity q8027					Y	
q8028	q8028.raw	Intensity	Intensity q8028					Y	
q8029	q8029.raw	Intensity	Intensity q8029					Y	
q8030	q8030.raw	Intensity	Intensity q8030					Y	
q8031	q8031.raw	Intensity	Intensity q8031					Y	
q8033	q8033.raw	Intensity	Intensity q8033					Y	
q8038	q8038.raw	Intensity	Intensity q8038					Y	
q8039	q8039.raw	Intensity	Intensity q8039					Y	
q8040	q8040.raw	Intensity	Intensity q8040					Y	
q8041	q8041.raw	Intensity	Intensity q8041					Y	
q8042	q8042.raw	Intensity	Intensity q8042					Y	
q8043	q8043.raw	Intensity	Intensity q8043					Y	
q8044	q8044.raw	Intensity	Intensity q8044					Y	
q8045	q8045.raw	Intensity	Intensity q8045					Y	
q8046	q8046.raw	Intensity	Intensity q8046					Y	
q8047	q8047.raw	Intensity	Intensity q8047					Y	
q8065	q8065.raw	Intensity	Intensity q8065					Y	
q8070	q8070.raw	Intensity	Intensity q8070					Y	
q8071	q8071.raw	Intensity	Intensity q8071					Y	
q8072	q8072.raw	Intensity	Intensity q8072					Y	
q8073	q8073.raw	Intensity	Intensity q8073					Y	
