sample_id	raw_file_name	quant_type	source_column	bait_name	condition	is_control	replicate_group	keep	notes
j14873	j14873.raw	Intensity	Intensity j14873	ZMYND8	81130	N	ZMYND8__81130	Y	platewell=A03; replicate=A
j14874	j14874.raw	Intensity	Intensity j14874	TLR10	81130	N	TLR10__81130	Y	platewell=A06; replicate=A
j14875	j14875.raw	Intensity	Intensity j14875	PCDHGA6	81130	N	PCDHGA6__81130	Y	platewell=A07; replicate=A
j14876	j14876.raw	Intensity	Intensity j14876	AXIN2	81130	N	AXIN2__81130	Y	platewell=A10; replicate=A
j14878	j14878.raw	Intensity	Intensity j14878	VEZT	81130	N	VEZT__81130	Y	platewell=C01; replicate=A
j14880	j14880.raw	Intensity	Intensity j14880	PCDHB3	81130	N	PCDHB3__81130	Y	platewell=C04; replicate=A
j14881	j14881.raw	Intensity	Intensity j14881	RGL1	81130	N	RGL1__81130	Y	platewell=C05; replicate=A
j14884	j14884.raw	Intensity	Intensity j14884	ABTB2	81130	N	ABTB2__81130	Y	platewell=C09; replicate=A
j14885	j14885.raw	Intensity	Intensity j14885	DNM2	81130	N	DNM2__81130	Y	platewell=C11; replicate=A
j14889	j14889.raw	Intensity	Intensity j14889	DDHD1	81130	N	DDHD1__81130	Y	platewell=D11; replicate=B
j14890	j14890.raw	Intensity	Intensity j14890	TRPC3	81130	N	TRPC3__81130	Y	platewell=D10; replicate=B
j14891	j14891.raw	Intensity	Intensity j14891	KIF7	81130	N	KIF7__81130	Y	platewell=D08; replicate=B
j14893	j14893.raw	Intensity	Intensity j14893	PCDHA8	81130	N	PCDHA8__81130	Y	platewell=D06; replicate=B
j14894	j14894.raw	Intensity	Intensity j14894	TMEM63C	81130	N	TMEM63C__81130	Y	platewell=D05; replicate=B
j14895	j14895.raw	Intensity	Intensity j14895	CASD1	81130	N	CASD1__81130	Y	platewell=D04; replicate=B
j14896	j14896.raw	Intensity	Intensity j14896	TRPV3	81130	N	TRPV3__81130	Y	platewell=D03; replicate=B
j14897	j14897.raw	Intensity	Intensity j14897	CPSF2	81130	N	CPSF2__81130	Y	platewell=D02; replicate=B
j14898	j14898.raw	Intensity	Intensity j14898	ZNF280C	81130	N	ZNF280C__81130	Y	platewell=D01; replicate=B
j14907	j14907.raw	Intensity	Intensity j14907	KIAA1274	81130	N	KIAA1274__81130	Y	platewell=G10; replicate=B
j14908	j14908.raw	Intensity	Intensity j14908	TRIM6-TRIM34	81130	N	TRIM6-TRIM34__81130	Y	platewell=G09; replicate=B
j14909	j14909.raw	Intensity	Intensity j14909	SEMA4C	81130	N	SEMA4C__81130	Y	platewell=G08; replicate=B
j14910	j14910.raw	Intensity	Intensity j14910	DLG3	81130	N	DLG3__81130	Y	platewell=G06; replicate=B
j14911	j14911.raw	Intensity	Intensity j14911	PCDHA11	81130	N	PCDHA11__81130	Y	platewell=G05; replicate=B
j14912	j14912.raw	Intensity	Intensity j14912	ANKRD56	81130	N	ANKRD56__81130	Y	platewell=G03; replicate=B
j14913	j14913.raw	Intensity	Intensity j14913	SYNPO2L	81130	N	SYNPO2L__81130	Y	platewell=G01; replicate=B
j14914	j14914.raw	Intensity	Intensity j14914	SEMA3E	81130	N	SEMA3E__81130	Y	platewell=H01; replicate=A
j14915	j14915.raw	Intensity	Intensity j14915	PLG	81130	N	PLG__81130	Y	platewell=H05; replicate=A
j14916	j14916.raw	Intensity	Intensity j14916	TXNDC16	81130	N	TXNDC16__81130	Y	platewell=H07; replicate=A
j14917	j14917.raw	Intensity	Intensity j14917	SLC9A5	81130	N	SLC9A5__81130	Y	platewell=H11; replicate=A
j15092	j15092.raw	Intensity	Intensity j15092	EIF2C1	81130	N	EIF2C1__81130	Y	platewell=H10; replicate=B
j15093	j15093.raw	Intensity	Intensity j15093	RBM25	81130	N	RBM25__81130	Y	platewell=H09; replicate=B
j15094	j15094.raw	Intensity	Intensity j15094	ACAP3	81130	N	ACAP3__81130	Y	platewell=H08; replicate=B
j15095	j15095.raw	Intensity	Intensity j15095	PCDHGA7	81130	N	PCDHGA7__81130	Y	platewell=H06; replicate=B
j15096	j15096.raw	Intensity	Intensity j15096	DPP6	81130	N	DPP6__81130	Y	platewell=H04; replicate=B
j15097	j15097.raw	Intensity	Intensity j15097	BRD4	81130	N	BRD4__81130	Y	platewell=H03; replicate=B
j15098	j15098.raw	Intensity	Intensity j15098	TBC1D2B	81130	N	TBC1D2B__81130	Y	platewell=H02; replicate=B
j15100	j15100.raw	Intensity	Intensity j15100	NPAS2	81130	N	NPAS2__81130	Y	platewell=G07; replicate=B
j15101	j15101.raw	Intensity	Intensity j15101	TFR2	81130	N	TFR2__81130	Y	platewell=G04; replicate=B
j15102	j15102.raw	Intensity	Intensity j15102	TLR1	81130	N	TLR1__81130	Y	platewell=G02; replicate=B
j15105	j15105.raw	Intensity	Intensity j15105	ANKLE2	81130	N	ANKLE2__81130	Y	platewell=F12; replicate=B
j15106	j15106.raw	Intensity	Intensity j15106	BICD2	81130	N	BICD2__81130	Y	platewell=F10; replicate=B
j15107	j15107.raw	Intensity	Intensity j15107	DISC1	81130	N	DISC1__81130	Y	platewell=F08; replicate=B
j15109	j15109.raw	Intensity	Intensity j15109	GPAT2	81130	N	GPAT2__81130	Y	platewell=F03; replicate=B
j15111	j15111.raw	Intensity	Intensity j15111	MATN2	81130	N	MATN2__81130	Y	platewell=E12; replicate=B
j15115	j15115.raw	Intensity	Intensity j15115	SPON1	81130	N	SPON1__81130	Y	platewell=E05; replicate=B
j15116	j15116.raw	Intensity	Intensity j15116	PIPSL	81130	N	PIPSL__81130	Y	platewell=A11; replicate=B
j15120	j15120.raw	Intensity	Intensity j15120	BRD4	81130	N	BRD4__81130	Y	platewell=H03; replicate=C
j15121	j15121.raw	Intensity	Intensity j15121	PCDHGA7	81130	N	PCDHGA7__81130	Y	platewell=H06; replicate=C
j15122	j15122.raw	Intensity	Intensity j15122	ACAP3	81130	N	ACAP3__81130	Y	platewell=H08; replicate=C
j15150	j15150.raw	Intensity	Intensity j15150	PHF14	81130	N	PHF14__81130	Y	platewell=F11; replicate=C
j15151	j15151.raw	Intensity	Intensity j15151	SPON1	81130	N	SPON1__81130	Y	platewell=E05; replicate=C
j18265	j18265.raw	Intensity	Intensity j18265	C19orf66	81033PEI	N	C19orf66__81033PEI	Y	platewell=F02; replicate=C
j19865	j19865.raw	Intensity	Intensity j19865	KRT39	OC2119	N	KRT39__OC2119	Y	platewell=B09; replicate=C
j3706	j3706.raw	Intensity	Intensity j3706	PSRC1	71PEI2	N	PSRC1__71PEI2	Y	platewell=A01; replicate=A
j3709	j3709.raw	Intensity	Intensity j3709	MAB21L3	71PEI2	N	MAB21L3__71PEI2	Y	platewell=A04; replicate=A
j3710	j3710.raw	Intensity	Intensity j3710	RIC3	71PEI2	N	RIC3__71PEI2	Y	platewell=A05; replicate=A
j3711	j3711.raw	Intensity	Intensity j3711	INHA	71PEI2	N	INHA__71PEI2	Y	platewell=A06; replicate=A
j3712	j3712.raw	Intensity	Intensity j3712	USP46	71PEI2	N	USP46__71PEI2	Y	platewell=A07; replicate=A
j3713	j3713.raw	Intensity	Intensity j3713	ZDHHC9	71PEI2	N	ZDHHC9__71PEI2	Y	platewell=A08; replicate=A
j3714	j3714.raw	Intensity	Intensity j3714	LMX1B	71PEI2	N	LMX1B__71PEI2	Y	platewell=A09; replicate=A
j3740	j3740.raw	Intensity	Intensity j3740	VSX1	71PEI2	N	VSX1__71PEI2	Y	platewell=B06; replicate=B
j3741	j3741.raw	Intensity	Intensity j3741	NHLRC2	71PEI2	N	NHLRC2__71PEI2	Y	platewell=B04; replicate=A
j3742	j3742.raw	Intensity	Intensity j3742	POLE	71PEI2	N	POLE__71PEI2	Y	platewell=B07; replicate=A
j3754	j3754.raw	Intensity	Intensity j3754	FKSG43	71PEI2	N	FKSG43__71PEI2	Y	platewell=E01; replicate=A
j3755	j3755.raw	Intensity	Intensity j3755	CDCA7	71PEI2	N	CDCA7__71PEI2	Y	platewell=E03; replicate=A
j3756	j3756.raw	Intensity	Intensity j3756	NXF5	71PEI2	N	NXF5__71PEI2	Y	platewell=E05; replicate=A
j3759	j3759.raw	Intensity	Intensity j3759	RAE1	71PEI2	N	RAE1__71PEI2	Y	platewell=E11; replicate=A
j3771	j3771.raw	Intensity	Intensity j3771	CXCR7	71PEI2	N	CXCR7__71PEI2	Y	platewell=C04; replicate=A
j3772	j3772.raw	Intensity	Intensity j3772	TSSK1B	71PEI2	N	TSSK1B__71PEI2	Y	platewell=C05; replicate=A
j3775	j3775.raw	Intensity	Intensity j3775	POPDC2	71PEI2	N	POPDC2__71PEI2	Y	platewell=C08; replicate=A
j4184	j4184.raw	Intensity	Intensity j4184	CNN1	81059PEI	N	CNN1__81059PEI	Y	platewell=B01; replicate=A
j4185	j4185.raw	Intensity	Intensity j4185	NOSIP	81059PEI	N	NOSIP__81059PEI	Y	platewell=B02; replicate=A
j4186	j4186.raw	Intensity	Intensity j4186	SETD3	81059PEI	N	SETD3__81059PEI	Y	platewell=B03; replicate=A
j4190	j4190.raw	Intensity	Intensity j4190	ZNF277	81059PEI	N	ZNF277__81059PEI	Y	platewell=B07; replicate=A
j4191	j4191.raw	Intensity	Intensity j4191	POPDC3	81059PEI	N	POPDC3__81059PEI	Y	platewell=B08; replicate=A
j4192	j4192.raw	Intensity	Intensity j4192	CCDC146	81059PEI	N	CCDC146__81059PEI	Y	platewell=B09; replicate=A
j4193	j4193.raw	Intensity	Intensity j4193	WDR92	81059PEI	N	WDR92__81059PEI	Y	platewell=B10; replicate=A
j4194	j4194.raw	Intensity	Intensity j4194	RASSF6	81059PEI	N	RASSF6__81059PEI	Y	platewell=B11; replicate=A
j4195	j4195.raw	Intensity	Intensity j4195	ITGA4	81059PEI	N	ITGA4__81059PEI	Y	platewell=B12; replicate=A
j4210	j4210.raw	Intensity	Intensity j4210	GK5	81059PEI	N	GK5__81059PEI	Y	platewell=C02; replicate=A
j4212	j4212.raw	Intensity	Intensity j4212	LDB3	81059PEI	N	LDB3__81059PEI	Y	platewell=C04; replicate=A
j4213	j4213.raw	Intensity	Intensity j4213	GGPS1	81059PEI	N	GGPS1__81059PEI	Y	platewell=C05; replicate=A
j4215	j4215.raw	Intensity	Intensity j4215	HNMT	81059PEI	N	HNMT__81059PEI	Y	platewell=C08; replicate=A
j4216	j4216.raw	Intensity	Intensity j4216	C19orf46	81059PEI	N	C19orf46__81059PEI	Y	platewell=C10; replicate=A
j4217	j4217.raw	Intensity	Intensity j4217	DHRS2	81059PEI	N	DHRS2__81059PEI	Y	platewell=C11; replicate=A
j4223	j4223.raw	Intensity	Intensity j4223	ODF3L1	81059PEI	N	ODF3L1__81059PEI	Y	platewell=D02; replicate=A
j4224	j4224.raw	Intensity	Intensity j4224	CLN8	81059PEI	N	CLN8__81059PEI	Y	platewell=D04; replicate=A
j4226	j4226.raw	Intensity	Intensity j4226	GTDC1	81059PEI	N	GTDC1__81059PEI	Y	platewell=D08; replicate=A
j4227	j4227.raw	Intensity	Intensity j4227	CXorf21	81059PEI	N	CXorf21__81059PEI	Y	platewell=D09; replicate=A
j4228	j4228.raw	Intensity	Intensity j4228	FBXO25	81059PEI	N	FBXO25__81059PEI	Y	platewell=D10; replicate=A
j4229	j4229.raw	Intensity	Intensity j4229	TBC1D3F	81059PEI	N	TBC1D3F__81059PEI	Y	platewell=D12; replicate=A
j4234	j4234.raw	Intensity	Intensity j4234	PPAP2A	81059PEI	N	PPAP2A__81059PEI	Y	platewell=H02; replicate=A
j4235	j4235.raw	Intensity	Intensity j4235	KIAA0247	81059PEI	N	KIAA0247__81059PEI	Y	platewell=H03; replicate=A
j4236	j4236.raw	Intensity	Intensity j4236	F3	81059PEI	N	F3__81059PEI	Y	platewell=H04; replicate=A
j4237	j4237.raw	Intensity	Intensity j4237	COLEC10	81059PEI	N	COLEC10__81059PEI	Y	platewell=H06; replicate=A
j4238	j4238.raw	Intensity	Intensity j4238	SGCD	81059PEI	N	SGCD__81059PEI	Y	platewell=H07; replicate=A
j4240	j4240.raw	Intensity	Intensity j4240	XRCC2	81059PEI	N	XRCC2__81059PEI	Y	platewell=H09; replicate=A
j4241	j4241.raw	Intensity	Intensity j4241	EDA2R	81059PEI	N	EDA2R__81059PEI	Y	platewell=H10; replicate=A
j4242	j4242.raw	Intensity	Intensity j4242	EXOSC8	81059PEI	N	EXOSC8__81059PEI	Y	platewell=H11; replicate=A
j4246	j4246.raw	Intensity	Intensity j4246	STX5	81059PEI	N	STX5__81059PEI	Y	platewell=A01; replicate=A
j4248	j4248.raw	Intensity	Intensity j4248	CNOT7	81059PEI	N	CNOT7__81059PEI	Y	platewell=A03; replicate=A
j4251	j4251.raw	Intensity	Intensity j4251	SNAI3	81059PEI	N	SNAI3__81059PEI	Y	platewell=A06; replicate=A
j4252	j4252.raw	Intensity	Intensity j4252	NIT2	81059PEI	N	NIT2__81059PEI	Y	platewell=A07; replicate=A
j4255	j4255.raw	Intensity	Intensity j4255	C7orf46	81059PEI	N	C7orf46__81059PEI	Y	platewell=A11; replicate=A
j4266	j4266.raw	Intensity	Intensity j4266	FAM175A	81059PEI	N	FAM175A__81059PEI	Y	platewell=G03; replicate=A
j4269	j4269.raw	Intensity	Intensity j4269	RAB40AL	81059PEI	N	RAB40AL__81059PEI	Y	platewell=G06; replicate=A
j4270	j4270.raw	Intensity	Intensity j4270	IYD	81059PEI	N	IYD__81059PEI	Y	platewell=G07; replicate=A
j4271	j4271.raw	Intensity	Intensity j4271	CCNE2	81059PEI	N	CCNE2__81059PEI	Y	platewell=G08; replicate=A
j4273	j4273.raw	Intensity	Intensity j4273	EFCAB4A	81059PEI	N	EFCAB4A__81059PEI	Y	platewell=G10; replicate=A
j4274	j4274.raw	Intensity	Intensity j4274	SYNE2	81059PEI	N	SYNE2__81059PEI	Y	platewell=G11; replicate=A
j4278	j4278.raw	Intensity	Intensity j4278	CCDC121	81059PEI	N	CCDC121__81059PEI	Y	platewell=E02; replicate=A
j4279	j4279.raw	Intensity	Intensity j4279	AMMECR1	81059PEI	N	AMMECR1__81059PEI	Y	platewell=E03; replicate=A
j4280	j4280.raw	Intensity	Intensity j4280	CAPZA2	81059PEI	N	CAPZA2__81059PEI	Y	platewell=E04; replicate=A
j4283	j4283.raw	Intensity	Intensity j4283	FBXO6	81059PEI	N	FBXO6__81059PEI	Y	platewell=E08; replicate=A
j4284	j4284.raw	Intensity	Intensity j4284	C15orf29	81059PEI	N	C15orf29__81059PEI	Y	platewell=E09; replicate=A
j4285	j4285.raw	Intensity	Intensity j4285	STARD10	81059PEI	N	STARD10__81059PEI	Y	platewell=E10; replicate=A
j4286	j4286.raw	Intensity	Intensity j4286	CTSZ	81059PEI	N	CTSZ__81059PEI	Y	platewell=E11; replicate=A
j4294	j4294.raw	Intensity	Intensity j4294	CEBPE	81059PEI	N	CEBPE__81059PEI	Y	platewell=F02; replicate=A
j4295	j4295.raw	Intensity	Intensity j4295	CSGALNACT1	81059PEI	N	CSGALNACT1__81059PEI	Y	platewell=F03; replicate=A
j4297	j4297.raw	Intensity	Intensity j4297	SPATS1	81059PEI	N	SPATS1__81059PEI	Y	platewell=F05; replicate=A
j4298	j4298.raw	Intensity	Intensity j4298	PTCRA	81059PEI	N	PTCRA__81059PEI	Y	platewell=F06; replicate=A
j4299	j4299.raw	Intensity	Intensity j4299	TNFSF13B	81059PEI	N	TNFSF13B__81059PEI	Y	platewell=F07; replicate=A
j4301	j4301.raw	Intensity	Intensity j4301	RPRD1A	81059PEI	N	RPRD1A__81059PEI	Y	platewell=F09; replicate=A
j4303	j4303.raw	Intensity	Intensity j4303	TRAPPC10	81059PEI	N	TRAPPC10__81059PEI	Y	platewell=F11; replicate=A
j4304	j4304.raw	Intensity	Intensity j4304	VDAC2	81059PEI	N	VDAC2__81059PEI	Y	platewell=F12; replicate=A
j4314	j4314.raw	Intensity	Intensity j4314	ZC3H8	81059PEI	N	ZC3H8__81059PEI	Y	platewell=C01; replicate=A
j4315	j4315.raw	Intensity	Intensity j4315	MRPL46	81059PEI	N	MRPL46__81059PEI	Y	platewell=C07; replicate=A
j4316	j4316.raw	Intensity	Intensity j4316	HSD17B11	81059PEI	N	HSD17B11__81059PEI	Y	platewell=C09; replicate=A
j4317	j4317.raw	Intensity	Intensity j4317	ELOVL2	81059PEI	N	ELOVL2__81059PEI	Y	platewell=D03; replicate=A
j4318	j4318.raw	Intensity	Intensity j4318	GLYATL1	81059PEI	N	GLYATL1__81059PEI	Y	platewell=D05; replicate=A
j6409	j6409.raw	Intensity	Intensity j6409	HMBS	81067	N	HMBS__81067	Y	platewell=A01; replicate=A
j6410	j6410.raw	Intensity	Intensity j6410	PARVA	81067	N	PARVA__81067	Y	platewell=A02; replicate=A
j6411	j6411.raw	Intensity	Intensity j6411	PSAT1	81067	N	PSAT1__81067	Y	platewell=A03; replicate=A
j6412	j6412.raw	Intensity	Intensity j6412	GABRE	81067	N	GABRE__81067	Y	platewell=A04; replicate=A
j6414	j6414.raw	Intensity	Intensity j6414	AHSG	81067	N	AHSG__81067	Y	platewell=A06; replicate=A
j6415	j6415.raw	Intensity	Intensity j6415	CDCA7L	81067	N	CDCA7L__81067	Y	platewell=A07; replicate=A
j6416	j6416.raw	Intensity	Intensity j6416	MCAM	81067	N	MCAM__81067	Y	platewell=A08; replicate=A
j6417	j6417.raw	Intensity	Intensity j6417	TRIM16	81067	N	TRIM16__81067	Y	platewell=A09; replicate=A
j6418	j6418.raw	Intensity	Intensity j6418	USP38	81067	N	USP38__81067	Y	platewell=A10; replicate=A
j6422	j6422.raw	Intensity	Intensity j6422	ZNF707	81067	N	ZNF707__81067	Y	platewell=H01; replicate=A
j6423	j6423.raw	Intensity	Intensity j6423	KIAA1456	81067	N	KIAA1456__81067	Y	platewell=H02; replicate=A
j6424	j6424.raw	Intensity	Intensity j6424	SMPD1	81067	N	SMPD1__81067	Y	platewell=H03; replicate=A
j6425	j6425.raw	Intensity	Intensity j6425	C9orf156	81067	N	C9orf156__81067	Y	platewell=H04; replicate=A
j6426	j6426.raw	Intensity	Intensity j6426	CD244	81067	N	CD244__81067	Y	platewell=H05; replicate=A
j6427	j6427.raw	Intensity	Intensity j6427	NUP50	81067	N	NUP50__81067	Y	platewell=H06; replicate=A
j6428	j6428.raw	Intensity	Intensity j6428	DNM3	81067	N	DNM3__81067	Y	platewell=H07; replicate=A
j6429	j6429.raw	Intensity	Intensity j6429	SERPINA6	81067	N	SERPINA6__81067	Y	platewell=H08; replicate=A
j6431	j6431.raw	Intensity	Intensity j6431	PVRL3	81067	N	PVRL3__81067	Y	platewell=H10; replicate=A
j6443	j6443.raw	Intensity	Intensity j6443	OBFC1	81067	N	OBFC1__81067	Y	platewell=B01; replicate=A
j6444	j6444.raw	Intensity	Intensity j6444	SDF4	81067	N	SDF4__81067	Y	platewell=B02; replicate=A
j6445	j6445.raw	Intensity	Intensity j6445	CXADR	81067	N	CXADR__81067	Y	platewell=B03; replicate=A
j6449	j6449.raw	Intensity	Intensity j6449	RBPJ	81067	N	RBPJ__81067	Y	platewell=B07; replicate=A
j6450	j6450.raw	Intensity	Intensity j6450	SLC39A4	81067	N	SLC39A4__81067	Y	platewell=B08; replicate=A
j6451	j6451.raw	Intensity	Intensity j6451	KIAA1949	81067	N	KIAA1949__81067	Y	platewell=B09; replicate=A
j6454	j6454.raw	Intensity	Intensity j6454	FBXL3	81067	N	FBXL3__81067	Y	platewell=B12; replicate=A
j6458	j6458.raw	Intensity	Intensity j6458	HLA-C	81067	N	HLA-C__81067	Y	platewell=D01; replicate=A
j6459	j6459.raw	Intensity	Intensity j6459	LIPT1	81067	N	LIPT1__81067	Y	platewell=D02; replicate=A
j6460	j6460.raw	Intensity	Intensity j6460	CREB3	81067	N	CREB3__81067	Y	platewell=D03; replicate=A
j6461	j6461.raw	Intensity	Intensity j6461	PARD6B	81067	N	PARD6B__81067	Y	platewell=D04; replicate=A
j6462	j6462.raw	Intensity	Intensity j6462	RSAD2	81067	N	RSAD2__81067	Y	platewell=D05; replicate=A
j6463	j6463.raw	Intensity	Intensity j6463	ARHGEF10	81067	N	ARHGEF10__81067	Y	platewell=D06; replicate=A
j6464	j6464.raw	Intensity	Intensity j6464	DNAJC11	81067	N	DNAJC11__81067	Y	platewell=D07; replicate=A
j6465	j6465.raw	Intensity	Intensity j6465	PHF15	81067	N	PHF15__81067	Y	platewell=D08; replicate=A
j6467	j6467.raw	Intensity	Intensity j6467	CLEC18A	81067	N	CLEC18A__81067	Y	platewell=D12; replicate=A
j6471	j6471.raw	Intensity	Intensity j6471	SSBP2	81067	N	SSBP2__81067	Y	platewell=E01; replicate=A
j6472	j6472.raw	Intensity	Intensity j6472	SLC35C1	81067	N	SLC35C1__81067	Y	platewell=E02; replicate=A
j6473	j6473.raw	Intensity	Intensity j6473	PEX3	81067	N	PEX3__81067	Y	platewell=E03; replicate=A
j6474	j6474.raw	Intensity	Intensity j6474	GPR183	81067	N	GPR183__81067	Y	platewell=E05; replicate=A
j6475	j6475.raw	Intensity	Intensity j6475	VASP	81067	N	VASP__81067	Y	platewell=E06; replicate=A
j6476	j6476.raw	Intensity	Intensity j6476	C8orf45	81067	N	C8orf45__81067	Y	platewell=E07; replicate=A
j6477	j6477.raw	Intensity	Intensity j6477	NT5E	81067	N	NT5E__81067	Y	platewell=E08; replicate=A
j6478	j6478.raw	Intensity	Intensity j6478	TEAD4	81067	N	TEAD4__81067	Y	platewell=E09; replicate=A
j6479	j6479.raw	Intensity	Intensity j6479	DZIP3	81067	N	DZIP3__81067	Y	platewell=E10; replicate=A
j6480	j6480.raw	Intensity	Intensity j6480	ADH1C	81067	N	ADH1C__81067	Y	platewell=E11; replicate=A
j6486	j6486.raw	Intensity	Intensity j6486	USP18	81067	N	USP18__81067	Y	platewell=C02; replicate=A
j6488	j6488.raw	Intensity	Intensity j6488	ARPC1A	81067	N	ARPC1A__81067	Y	platewell=C04; replicate=A
j6489	j6489.raw	Intensity	Intensity j6489	IDH3A	81067	N	IDH3A__81067	Y	platewell=C05; replicate=A
j6490	j6490.raw	Intensity	Intensity j6490	AUP1	81067	N	AUP1__81067	Y	platewell=C06; replicate=A
j6491	j6491.raw	Intensity	Intensity j6491	DLD	81067	N	DLD__81067	Y	platewell=C07; replicate=A
j6493	j6493.raw	Intensity	Intensity j6493	IGSF8	81067	N	IGSF8__81067	Y	platewell=C09; replicate=A
j6494	j6494.raw	Intensity	Intensity j6494	DCTN1	81067	N	DCTN1__81067	Y	platewell=C10; replicate=A
j6495	j6495.raw	Intensity	Intensity j6495	B3GNT3	81067	N	B3GNT3__81067	Y	platewell=C11; replicate=A
j6496	j6496.raw	Intensity	Intensity j6496	FAM188A	81067	N	FAM188A__81067	Y	platewell=C12; replicate=A
j6500	j6500.raw	Intensity	Intensity j6500	GRINL1A	81067	N	GRINL1A__81067	Y	platewell=F01; replicate=A
j6501	j6501.raw	Intensity	Intensity j6501	SDC3	81067	N	SDC3__81067	Y	platewell=F02; replicate=A
j6502	j6502.raw	Intensity	Intensity j6502	TTC23L	81067	N	TTC23L__81067	Y	platewell=F03; replicate=A
j6503	j6503.raw	Intensity	Intensity j6503	CD19	81067	N	CD19__81067	Y	platewell=F04; replicate=A
j6504	j6504.raw	Intensity	Intensity j6504	ANKRD16	81067	N	ANKRD16__81067	Y	platewell=F05; replicate=A
j6505	j6505.raw	Intensity	Intensity j6505	PABPC5	81067	N	PABPC5__81067	Y	platewell=F06; replicate=A
j6506	j6506.raw	Intensity	Intensity j6506	MYT1	81067	N	MYT1__81067	Y	platewell=F07; replicate=A
j6507	j6507.raw	Intensity	Intensity j6507	PPARD	81067	N	PPARD__81067	Y	platewell=F09; replicate=A
j6508	j6508.raw	Intensity	Intensity j6508	MMRN1	81067	N	MMRN1__81067	Y	platewell=F10; replicate=A
j6514	j6514.raw	Intensity	Intensity j6514	CD19	81067	N	CD19__81067	Y	platewell=F04; replicate=C
j6517	j6517.raw	Intensity	Intensity j6517	H2AFY2	81067	N	H2AFY2__81067	Y	platewell=G01; replicate=A
j6518	j6518.raw	Intensity	Intensity j6518	GLUL	81067	N	GLUL__81067	Y	platewell=G02; replicate=A
j6519	j6519.raw	Intensity	Intensity j6519	POGZ	81067	N	POGZ__81067	Y	platewell=G03; replicate=A
j6521	j6521.raw	Intensity	Intensity j6521	PNMA2	81067	N	PNMA2__81067	Y	platewell=G05; replicate=A
j6522	j6522.raw	Intensity	Intensity j6522	GMPR2	81067	N	GMPR2__81067	Y	platewell=G06; replicate=A
j6523	j6523.raw	Intensity	Intensity j6523	LMNA	81067	N	LMNA__81067	Y	platewell=G07; replicate=A
j6524	j6524.raw	Intensity	Intensity j6524	HLA-B	81067	N	HLA-B__81067	Y	platewell=G09; replicate=A
j6525	j6525.raw	Intensity	Intensity j6525	GPR52	81067	N	GPR52__81067	Y	platewell=G10; replicate=A
j6526	j6526.raw	Intensity	Intensity j6526	PRKAR2B	81067	N	PRKAR2B__81067	Y	platewell=G11; replicate=A
j9703	j9703.raw	Intensity	Intensity j9703	DPYS	81096	N	DPYS__81096	Y	platewell=A01; replicate=A
j9704	j9704.raw	Intensity	Intensity j9704	DYRK4	81096	N	DYRK4__81096	Y	platewell=A02; replicate=A
j9705	j9705.raw	Intensity	Intensity j9705	TNK2	81096	N	TNK2__81096	Y	platewell=A03; replicate=A
j9706	j9706.raw	Intensity	Intensity j9706	CYP4F12	81096	N	CYP4F12__81096	Y	platewell=A04; replicate=A
j9707	j9707.raw	Intensity	Intensity j9707	VANGL1	81096	N	VANGL1__81096	Y	platewell=A05; replicate=A
j9708	j9708.raw	Intensity	Intensity j9708	DYNC1LI1	81096	N	DYNC1LI1__81096	Y	platewell=A06; replicate=A
j9709	j9709.raw	Intensity	Intensity j9709	ZNF449	81096	N	ZNF449__81096	Y	platewell=A07; replicate=A
j9710	j9710.raw	Intensity	Intensity j9710	POLE2	81096	N	POLE2__81096	Y	platewell=A08; replicate=A
j9711	j9711.raw	Intensity	Intensity j9711	SNX1	81096	N	SNX1__81096	Y	platewell=A09; replicate=A
j9712	j9712.raw	Intensity	Intensity j9712	ZNF238	81096	N	ZNF238__81096	Y	platewell=A10; replicate=A
j9713	j9713.raw	Intensity	Intensity j9713	ZMYND11	81096	N	ZMYND11__81096	Y	platewell=A11; replicate=A
j9714	j9714.raw	Intensity	Intensity j9714	TBL1Y	81096	N	TBL1Y__81096	Y	platewell=A12; replicate=A
j9718	j9718.raw	Intensity	Intensity j9718	TCP11L2	81096	N	TCP11L2__81096	Y	platewell=B01; replicate=A
j9719	j9719.raw	Intensity	Intensity j9719	MARCO	81096	N	MARCO__81096	Y	platewell=B02; replicate=A
j9721	j9721.raw	Intensity	Intensity j9721	ATP5B	81096	N	ATP5B__81096	Y	platewell=B04; replicate=A
j9722	j9722.raw	Intensity	Intensity j9722	NAB2	81096	N	NAB2__81096	Y	platewell=B05; replicate=A
j9723	j9723.raw	Intensity	Intensity j9723	FAM98A	81096	N	FAM98A__81096	Y	platewell=B06; replicate=A
j9724	j9724.raw	Intensity	Intensity j9724	TMEM209	81096	N	TMEM209__81096	Y	platewell=B07; replicate=A
j9725	j9725.raw	Intensity	Intensity j9725	CAT	81096	N	CAT__81096	Y	platewell=B08; replicate=A
j9727	j9727.raw	Intensity	Intensity j9727	PLXNA4	81096	N	PLXNA4__81096	Y	platewell=B10; replicate=A
j9728	j9728.raw	Intensity	Intensity j9728	FBXW11	81096	N	FBXW11__81096	Y	platewell=B11; replicate=A
j9729	j9729.raw	Intensity	Intensity j9729	TIGD6	81096	N	TIGD6__81096	Y	platewell=B12; replicate=A
j9733	j9733.raw	Intensity	Intensity j9733	CREB3L1	81096	N	CREB3L1__81096	Y	platewell=C01; replicate=A
